row_id,y_true,y_pred,pred_conf,true_conf,correct,p_0,p_1,p_2,p_3,p_4
143,0,3,0.8609843974506776,0.13091504840179652,False,0.13091504840179652,3.2794589503491227e-07,0.00810022620162911,0.8609843974506776,1.773590641679754e-15
157,0,1,0.5085520836184401,0.4914479163815599,False,0.4914479163815599,0.5085520836184401,1.0674063884059369e-18,1.3398624375954213e-33,4.5363712649162517e-51
181,0,1,0.5759917124623054,0.42400817463733875,False,0.42400817463733875,0.5759917124623054,1.1257581644214906e-07,3.2427934435184254e-10,2.600742044456219e-13
224,0,3,0.9065953636113507,0.06116015292110852,False,0.06116015292110852,0.002788995815396404,0.029452158757593667,0.9065953636113507,3.328894550705111e-06
225,0,2,0.9174738112984397,0.015241423552422828,False,0.015241423552422828,0.04070888167266543,0.9174738112984397,0.026574209995103595,1.6734813683667321e-06
354,0,3,0.7243829023164259,0.2753116994378049,False,0.2753116994378049,5.395070216365165e-05,0.00022593692464897212,0.7243829023164259,2.5510618956509606e-05
508,1,3,0.5431967687798919,0.44227380328519195,False,3.899929049073239e-10,0.44227380328519195,0.01115794984368372,0.5431967687798919,0.0033714777012395316
519,1,3,0.5564899486662642,0.43047429021611083,False,1.8693923956801768e-11,0.43047429021611083,0.008861377372428963,0.5564899486662642,0.004174383726502108
546,1,4,0.5523217577900648,0.4469649473910137,False,1.1945713215595037e-20,0.4469649473910137,0.0002560506387018218,0.0004572441802197162,0.5523217577900648
560,1,4,0.5509554097611972,0.44039973773384755,False,8.457691740841364e-19,0.44039973773384755,0.005782228141017998,0.0028626243639372304,0.5509554097611972
561,1,4,0.7754552512665854,0.22444508795387066,False,1.239879593323597e-25,0.22444508795387066,1.286764669410758e-06,9.837401487442034e-05,0.7754552512665854
569,1,2,0.5160042865021904,0.3185384159338148,False,5.87210390295448e-20,0.3185384159338148,0.5160042865021904,0.1654572975639947,8.528649707258486e-20
570,1,4,0.9722406547088326,0.014991362977686086,False,1.0668433058651934e-20,0.014991362977686086,0.004789167042614816,0.007978815270866451,0.9722406547088326
571,1,3,0.7707551758953336,0.07052229217541423,False,1.3791384193875287e-20,0.07052229217541423,0.06931993513178775,0.7707551758953336,0.08940259679746453
573,1,4,0.99859552663702,5.8297707000793834e-05,False,4.9213025766623265e-25,5.8297707000793834e-05,9.85537553500576e-07,0.0013451901184258156,0.99859552663702
574,1,4,0.9999966408433382,2.727167822262766e-06,False,2.97803089681613e-31,2.727167822262766e-06,9.188709478995651e-10,6.310699686091864e-07,0.9999966408433382
575,1,4,0.99995667124485,3.625425922622699e-05,False,4.021275519814829e-32,3.625425922622699e-05,1.950801418026333e-09,7.072545122321209e-06,0.99995667124485
576,1,2,0.9927899435129947,0.007209958068336999,False,3.4741678883461145e-20,0.007209958068336999,0.9927899435129947,9.841866840529861e-08,8.520333313632035e-27
599,1,2,0.842820156466398,0.11466414777215504,False,3.5260168321896715e-05,0.11466414777215504,0.842820156466398,0.041690278494300646,0.0007901570988244054
601,1,0,0.9675807968676706,0.032419203132244126,False,0.9675807968676706,0.032419203132244126,8.529498646303156e-14,7.365531238571342e-20,9.198199345982253e-27
634,1,2,0.46512422428057776,0.21556373838788623,False,1.5583470448233714e-05,0.21556373838788623,0.46512422428057776,0.3192964454129079,8.448179689150411e-09
635,1,3,0.5781652681837366,0.15209015488153427,False,5.005020378774911e-05,0.15209015488153427,0.269694525572308,0.5781652681837366,1.15863340401182e-09
644,1,2,0.6893746948805503,0.23370772926264255,False,5.009833672620798e-05,0.23370772926264255,0.6893746948805503,0.07686746771618566,9.803895437585399e-09
647,1,4,0.6059257971985638,0.3032584268842849,False,2.411442138133547e-09,0.3032584268842849,0.0006707581512039814,0.09014501535450527,0.6059257971985638
648,1,4,0.7975718595287674,0.16092850448416565,False,4.2708497583832555e-10,0.16092850448416565,0.008260314146206704,0.03323932141377527,0.7975718595287674
650,1,4,0.6810420913222889,0.14384140718755511,False,2.485168450378701e-10,0.14384140718755511,0.00021704603304484595,0.1748994552085943,0.6810420913222889
654,1,3,0.9777812630009941,0.02123846791049606,False,2.3575158151612795e-06,0.02123846791049606,0.0009426443880790978,0.9777812630009941,3.526718461558148e-05
656,1,4,0.7139579273463152,0.2230179672135574,False,2.227355762397258e-09,0.2230179672135574,0.006635897098900081,0.05638820611387152,0.7139579273463152
657,1,4,0.7049084358659059,0.2579841657878171,False,2.94825331459887e-11,0.2579841657878171,0.0006591501314639668,0.036448248185330566,0.7049084358659059
659,1,4,0.48938997990528726,0.43830480962117085,False,2.51891869875899e-09,0.43830480962117085,0.005048635608216024,0.06725657234640696,0.48938997990528726
660,1,3,0.6779265797605357,0.20150900773897365,False,4.926160791820318e-09,0.20150900773897365,0.009451003106214257,0.6779265797605357,0.11111340446811546
661,1,4,0.43596304171760514,0.43414055395705886,False,4.9649126385626584e-09,0.43414055395705886,0.010837897633982326,0.11905850172644099,0.43596304171760514
662,1,4,0.5589742604338811,0.35965931116733707,False,1.774068033835794e-09,0.35965931116733707,0.014037805383805238,0.06732862124090862,0.5589742604338811
663,1,4,0.8162525164220423,0.11222914443329267,False,2.6266690703362304e-11,0.11222914443329267,0.00018442638003575597,0.07133391273836258,0.8162525164220423
664,1,4,0.46716591215383735,0.40950318985195006,False,1.5420143801273184e-09,0.40950318985195006,0.008289973204472063,0.11504092324772613,0.46716591215383735
665,1,4,0.4631855494590995,0.4380216621982388,False,7.637813942459947e-10,0.4380216621982388,0.009086474889821011,0.08970631268905918,0.4631855494590995
666,1,4,0.8858184961313339,0.09022746273024146,False,3.597426392988706e-11,0.09022746273024146,0.0022390417893027267,0.021714999313147722,0.8858184961313339
669,1,4,0.4894493483267084,0.30817812499573805,False,2.0542762280672847e-09,0.30817812499573805,0.0071884666442497405,0.19518405797902774,0.4894493483267084
671,1,4,0.46163169051802433,0.35943356705532264,False,1.5966115505531036e-09,0.35943356705532264,0.006703097776780422,0.17223164305326108,0.46163169051802433
673,1,4,0.45156576504029033,0.4438105844820028,False,1.3059498934801736e-09,0.4438105844820028,0.004181675794700132,0.10044197337705701,0.45156576504029033
674,1,4,0.7995136338331736,0.09286418087199544,False,1.5701250515638986e-11,0.09286418087199544,0.0015486960037892628,0.10607348927534048,0.7995136338331736
675,1,4,0.8199679425478147,0.06496411267171516,False,8.811653710722499e-13,0.06496411267171516,0.0001011975555348414,0.1149667472240541,0.8199679425478147
677,1,4,0.5252840181710817,0.27086987949684743,False,2.313878799082331e-10,0.27086987949684743,0.0055380205917612444,0.19830808150892176,0.5252840181710817
678,1,4,0.5201871165871763,0.2608222761086678,False,3.36700127985277e-10,0.2608222761086678,0.006936409613354859,0.21205419735410092,0.5201871165871763
679,1,4,0.8671103932828866,0.04008243992821434,False,9.412617216547063e-13,0.04008243992821434,0.00011183853242048726,0.09269532825553728,0.8671103932828866
680,1,4,0.781763964172252,0.18820133649359316,False,2.944948458701963e-12,0.18820133649359316,0.0003533163883288215,0.02968138294288102,0.781763964172252
681,1,4,0.6535982985388163,0.279458455672212,False,4.474986564155545e-10,0.279458455672212,0.0020105186318338268,0.0649327267096391,0.6535982985388163
682,1,3,0.4060446056290825,0.3654914802052927,False,1.242440251741519e-08,0.3654914802052927,0.035636172316110416,0.4060446056290825,0.19282772942511178
696,1,4,0.5517413937188556,0.42039578927987253,False,5.006472008289005e-12,0.42039578927987253,0.027002793789004945,0.0008600232072604906,0.5517413937188556
701,1,4,0.5829179093233011,0.3980105094013141,False,1.0075515807137832e-12,0.3980105094013141,0.0070871007873981404,0.011984480486979065,0.5829179093233011
702,1,4,0.5195950787042202,0.45053003406241465,False,2.8030652420359747e-12,0.45053003406241465,0.007698337909660088,0.022176549320902007,0.5195950787042202
705,1,4,0.4859280096971462,0.4839302397788092,False,2.980949384577621e-12,0.4839302397788092,0.014879533530596352,0.01526221699046724,0.4859280096971462
706,1,2,0.6255468800442544,0.3608885978615611,False,1.1268503480511855e-08,0.3608885978615611,0.6255468800442544,0.00869642378803321,0.004868087037647781
707,1,0,0.9993767769114379,0.0006232230885619947,False,0.9993767769114379,0.0006232230885619947,3.771159680924831e-23,2.7280029664518946e-31,2.0011222663479728e-43
708,1,4,0.8987775507664997,0.05514259965793435,False,6.425844339926508e-19,0.05514259965793435,0.00027865166337096914,0.04580119791219506,0.8987775507664997
709,1,4,0.5626318128464858,0.4147310930697185,False,1.6131400184618984e-18,0.4147310930697185,0.0007431260384702912,0.021893968045325365,0.5626318128464858
726,1,2,0.6121625604405233,0.34743704833435685,False,2.652767540847061e-13,0.34743704833435685,0.6121625604405233,0.00037374385755769055,0.04002664736729691
727,1,2,0.4529975780389184,0.4481679793868419,False,1.30178555359596e-13,0.4481679793868419,0.4529975780389184,0.001365494061805107,0.09746894851230456
740,1,3,0.8071670518314827,0.12093609050016815,False,0.0008531218837620752,0.12093609050016815,0.0703437405495548,0.8071670518314827,0.0006999952350322446
741,1,0,0.5119728600285983,0.18853842973606377,False,0.5119728600285983,0.18853842973606377,0.1553278768270175,0.14361781014333394,0.0005430232649863903
753,1,3,0.6349000397463351,0.000957978117968206,False,1.9684334200470866e-05,0.000957978117968206,0.3638601531119484,0.6349000397463351,0.00026214468954772796
762,1,3,0.7320188694804832,0.011582240485048658,False,7.945698262246554e-15,0.011582240485048658,0.0009128965144107715,0.7320188694804832,0.25548599352004936
763,1,4,0.5294029556632216,0.3443827318790146,False,3.3958506026826772e-18,0.3443827318790146,0.00032915240648548984,0.1258851600512782,0.5294029556632216
784,1,4,0.5298870006839983,0.46542714195359597,False,7.260207575143406e-16,0.46542714195359597,0.0022514092241662934,0.0024344481382387907,0.5298870006839983
787,1,4,0.6647829925002855,0.33449606993931486,False,6.0861595110932365e-22,0.33449606993931486,0.000630940743935482,8.99968164641957e-05,0.6647829925002855
791,1,4,0.7585541996216137,0.016022316787381682,False,1.8590227712259843e-18,0.016022316787381682,0.008906130241945611,0.21651735334905892,0.7585541996216137
792,1,3,0.9949992476428603,0.0006074335098111965,False,2.9227009498012947e-17,0.0006074335098111965,0.004393318847328369,0.9949992476428603,5.711966008979647e-21
793,1,0,0.9999961144211903,3.885578809728244e-06,False,0.9999961144211903,3.885578809728244e-06,2.381419502433496e-24,6.12813778600551e-34,3.0481727529286153e-49
803,1,2,0.9624780478172628,0.0020202175773410234,False,0.0023771799768987855,0.0020202175773410234,0.9624780478172628,0.033124554628497546,6.617771342005107e-26
816,1,3,0.5056469291218112,0.38228394604919536,False,9.119270888573003e-11,0.38228394604919536,0.002049980353597445,0.5056469291218112,0.11001914438420331
826,1,3,0.6442232731786339,0.32092832346088823,False,1.8587108353779783e-12,0.32092832346088823,0.004067903317099136,0.6442232731786339,0.03078050004151987
837,1,3,0.9646607018019346,0.032862727860555836,False,6.704678720768669e-19,0.032862727860555836,4.895488017521514e-05,0.9646607018019346,0.0024276154573342795
838,1,3,0.9686399941514416,0.029333080276091696,False,2.6579802390019162e-18,0.029333080276091696,7.101842190543315e-05,0.9686399941514416,0.0019559071505610703
839,1,3,0.9679701722583133,0.030588168175219747,False,9.984898095361042e-18,0.030588168175219747,0.00010158507531690373,0.9679701722583133,0.0013400744911500008
840,1,3,0.8812707426625987,0.07583546636853182,False,1.8693856603394668e-14,0.07583546636853182,0.002385637072388798,0.8812707426625987,0.040508153896461806
841,1,3,0.7477586287107664,0.1400990190134465,False,6.327829211327986e-13,0.1400990190134465,0.00637150560441305,0.7477586287107664,0.10577084667074142
852,1,4,0.449159676003907,0.20816034904912564,False,2.5840219475803484e-18,0.20816034904912564,0.0006335473376912627,0.342046427609276,0.449159676003907
853,1,3,0.5263916332796413,0.2066642866641885,False,3.6626106208943175e-17,0.2066642866641885,0.0007820442811882029,0.5263916332796413,0.2661620357749819
854,1,4,0.4114757763590857,0.1969309295384312,False,1.2693987592936692e-17,0.1969309295384312,0.0006055431409789496,0.39098775096150407,0.4114757763590857
