row_id,y_true,y_pred,pred_conf,true_conf,correct,p_0,p_1,p_2,p_3,p_4
182,0,1,0.6001252942076445,0.3998747057923556,False,0.3998747057923556,0.6001252942076445,0.0,0.0,0.0
338,0,3,0.4071549152920626,0.1994060357939385,False,0.1994060357939385,0.197057608244178,0.19638144066982088,0.4071549152920626,0.0
354,0,3,0.3924478930216531,0.21771476800931416,False,0.21771476800931416,0.19214768664112153,0.19768965232791108,0.3924478930216531,0.0
482,1,2,0.40433988211915745,0.39680014239235845,False,0.0,0.39680014239235845,0.40433988211915745,0.0,0.19885997548848425
483,1,4,0.5886979421420957,0.2226792505951803,False,0.0,0.2226792505951803,0.0,0.18862280726272398,0.5886979421420957
500,1,4,0.42059937720283197,0.3912568124804451,False,0.0,0.3912568124804451,0.0,0.18814381031672284,0.42059937720283197
509,1,4,0.6674649929406556,0.3325350070593443,False,0.0,0.3325350070593443,0.0,0.0,0.6674649929406556
511,1,4,0.5066669012478111,0.4933330987521889,False,0.0,0.4933330987521889,0.0,0.0,0.5066669012478111
569,1,3,0.582979627252408,0.22296604343657703,False,0.0,0.22296604343657703,0.1940543293110149,0.582979627252408,0.0
571,1,4,0.7787811157770985,0.2212188842229015,False,0.0,0.2212188842229015,0.0,0.0,0.7787811157770985
574,1,4,0.6151827421954205,0.20872203701935818,False,0.0,0.20872203701935818,0.1760952207852214,0.0,0.6151827421954205
575,1,4,0.5532544075218464,0.4467455924781536,False,0.0,0.4467455924781536,0.0,0.0,0.5532544075218464
599,1,3,0.5295006649327387,0.47049933506726127,False,0.0,0.47049933506726127,0.0,0.5295006649327387,0.0
601,1,0,0.8028235927356274,0.0,False,0.8028235927356274,0.0,0.19717640726437252,0.0,0.0
637,1,3,0.6350733359300899,0.0,False,0.0,0.0,0.3649266640699102,0.6350733359300899,0.0
646,1,3,0.7775418068418596,0.22245819315814053,False,0.0,0.22245819315814053,0.0,0.7775418068418596,0.0
654,1,0,0.6365993925818091,0.36340060741819097,False,0.6365993925818091,0.36340060741819097,0.0,0.0,0.0
